,location,total_sqft,bath,price,bhk
7866,other,912.0,2.0,70.0,3
7867,other,1207.0,2.0,43.5,2
7868,other,1798.0,3.0,89.0,3
7869,other,1580.0,3.0,100.0,3
7870,other,1415.0,3.0,78.0,3
7871,other,2000.0,4.0,75.5,4
7872,other,2405.0,4.0,260.0,3
7873,other,1500.0,2.0,115.0,2
7874,other,1148.0,2.0,60.0,2
7875,other,1110.0,2.0,55.0,2
7876,other,1500.0,2.0,65.0,3
7877,other,1080.0,2.0,39.0,2
7878,other,1060.0,2.0,60.0,2
7879,other,2600.0,8.0,180.0,8
7880,other,1644.0,3.0,84.0,3
7881,other,1285.0,2.0,72.5,2
7882,other,4050.0,3.0,280.0,3
7883,other,1060.0,2.0,55.0,2
7884,other,900.0,2.0,22.5,2
7885,other,1280.0,2.0,69.0,2
7886,other,3045.0,3.0,170.0,3
7887,other,1464.0,3.0,46.0,3
7888,other,700.0,1.0,26.0,2
7889,other,900.0,2.0,110.0,2
7890,other,4111.0,4.0,250.0,4
7891,other,1084.0,2.0,50.0,2
7892,other,950.0,2.0,47.0,2
7893,other,2000.0,4.0,120.0,4
7894,other,1560.0,3.0,115.0,3
7895,other,850.0,2.0,27.0,2
7896,other,1113.0,2.0,51.0,2
7897,other,1200.0,2.0,55.0,2
7898,other,1645.0,3.0,95.0,3
7899,other,1200.0,2.0,79.0,2
7900,other,1230.0,2.0,48.0,2
7901,other,1350.0,2.0,140.0,3
7902,other,1800.0,3.0,150.0,3
7903,other,1592.0,3.0,75.0,3
7904,other,1762.0,3.0,125.0,3
7905,other,950.0,2.0,50.0,2
7906,other,1200.0,3.0,90.0,3
7907,other,1629.0,3.0,79.0,3
7908,other,1460.0,2.0,58.0,2
7909,other,1185.0,2.0,38.0,2
7910,other,1760.0,3.0,88.0,3
7911,other,1069.0,2.0,55.0,2
7912,other,2150.0,4.0,240.0,3
7913,other,1450.0,3.0,55.0,3
7914,other,1630.0,3.0,68.29,3
7915,other,3309.0,4.0,325.0,4
7916,other,5000.0,9.0,360.0,11
7917,other,850.0,2.0,30.0,2
7918,other,1150.0,2.0,126.0,2
7919,other,1200.0,2.0,62.0,2
7920,other,4800.0,4.0,235.0,4
7921,other,1200.0,2.0,74.0,2
7922,other,1464.0,3.0,56.0,3
7923,other,2000.0,4.0,99.0,4
7924,other,1753.0,3.0,120.0,3
7925,other,1000.0,2.0,53.0,2
7926,other,720.0,2.0,45.0,2
7927,other,1300.0,3.0,58.0,3
7928,other,1115.0,2.0,40.0,2
7929,other,700.0,1.0,41.0,1
7930,other,1600.0,4.0,80.0,4
7931,other,1595.0,3.0,115.0,3
7932,other,1353.0,2.0,110.0,2
7933,other,1200.0,2.0,85.0,1
7934,other,1028.0,2.0,45.5,2
7935,other,1385.0,2.0,48.48,3
7936,other,1325.0,2.0,90.0,3
7937,other,1600.0,2.0,50.0,3
7938,other,1800.0,1.0,80.0,2
7939,other,1056.0,2.0,80.0,2
7940,other,1080.0,2.0,50.0,2
7941,other,1160.0,2.0,55.0,2
7942,other,1544.0,3.0,120.0,3
7943,other,1200.0,2.0,65.0,2
7944,other,540.0,1.0,36.0,1
7945,other,1578.0,3.0,180.0,3
7946,other,1180.0,2.0,42.0,2
7947,other,1600.0,2.0,115.0,2
7948,other,416.0,1.0,18.5,1
7949,other,1260.0,2.0,45.0,2
7950,other,1630.0,3.0,85.0,3
7951,other,834.0,1.0,60.0,1
7952,other,1125.0,4.0,70.0,3
7953,other,3000.0,5.0,260.0,4
7954,other,2160.0,5.0,250.0,6
7955,other,1375.0,3.0,70.0,3
7956,other,469.0,1.0,25.0,1
7957,other,3600.0,4.0,160.0,6
7958,other,1160.0,2.0,52.2,2
7959,other,1220.0,2.0,35.23,3
7960,other,1641.0,3.0,66.0,3
7961,other,1630.0,2.0,200.0,2
7962,other,2072.0,3.0,108.0,3
7963,other,1200.0,2.0,70.0,3
7964,other,1350.0,3.0,77.0,3
7965,other,4046.0,4.0,445.0,4
7966,other,1180.0,2.0,78.34,3
7967,other,1355.0,2.0,115.0,2
7968,other,600.0,1.0,50.0,1
7969,other,1875.0,3.0,165.0,3
7970,other,2300.0,3.0,120.0,3
7971,other,1240.0,2.0,60.0,2
7972,other,1750.0,3.0,120.0,3
7973,other,1230.0,2.0,43.48,2
7974,other,950.0,2.0,44.0,2
7975,other,1092.0,2.0,98.5,3
7976,other,1045.0,2.0,45.0,2
7977,other,1570.0,3.0,62.0,3
7978,other,1855.0,3.0,225.0,3
7979,other,1325.0,3.0,57.0,3
7980,other,1202.0,2.0,48.0,2
7981,other,1200.0,2.0,62.5,2
7982,other,425.0,1.0,20.03,1
7983,other,1100.0,2.0,48.0,2
7984,other,600.0,1.0,60.0,1
7985,other,1468.0,2.0,140.0,2
7986,other,4300.0,5.0,550.0,4
7987,other,1750.0,3.0,85.0,3
7988,other,775.0,2.0,55.0,2
7989,other,1105.0,2.0,58.0,2
7990,other,1602.0,2.0,75.0,3
7991,other,1352.0,3.0,135.0,3
7992,other,1780.0,3.0,84.83,3
7993,other,1976.0,3.0,184.0,3
7994,other,5500.0,4.0,600.0,4
7995,other,1200.0,3.0,95.0,3
7996,other,2500.0,6.0,115.0,7
7997,other,823.0,2.0,28.0,2
7998,other,1180.0,2.0,69.0,2
7999,other,686.0,1.0,17.0,1
8000,other,1001.0,2.0,33.03,2
8001,other,1500.0,4.0,180.0,4
8002,other,2400.0,2.0,80.0,3
8003,other,1282.0,2.0,87.0,2
8004,other,1611.0,2.0,64.44,3
8005,other,1500.0,2.0,95.0,3
8006,other,1300.0,1.0,115.0,2
8007,other,530.0,1.0,20.0,1
8008,other,1350.0,2.0,80.0,2
8009,other,900.0,2.0,27.0,2
8010,other,1225.0,2.0,53.0,2
8011,other,1141.0,2.0,62.0,2
8012,other,4100.0,7.0,140.0,7
8013,other,1175.0,2.0,48.27,2
8014,other,950.0,1.0,40.0,1
8015,other,1209.0,2.0,50.0,2
8016,other,4200.0,5.0,225.0,5
8017,other,1800.0,3.0,90.0,3
8018,other,1600.0,4.0,125.0,5
8019,other,1563.0,3.0,52.0,3
8020,other,1405.0,2.0,70.0,2
8021,other,1480.0,3.0,90.0,3
8022,other,1600.0,3.0,90.0,3
8023,other,1200.0,2.0,35.0,2
8024,other,1500.0,3.0,115.0,3
8025,other,1824.0,3.0,125.0,3
8026,other,750.0,1.0,56.25,1
8027,other,1060.0,2.0,42.0,2
8028,other,1500.0,3.0,62.0,3
8029,other,1339.0,2.0,55.0,2
8030,other,1600.0,3.0,75.0,3
8031,other,1225.0,2.0,55.11,2
8032,other,1000.0,2.0,50.0,2
8033,other,6000.0,5.0,400.0,4
8034,other,2400.0,3.0,170.0,3
8035,other,1480.0,2.0,65.0,2
8036,other,1500.0,2.0,98.0,3
8037,other,3095.0,3.0,350.0,3
8038,other,910.0,2.0,30.5,2
8039,other,1200.0,1.0,28.0,1
8040,other,1500.0,3.0,100.0,3
8041,other,1133.0,2.0,55.0,2
8042,other,1560.0,5.0,145.0,5
8043,other,2900.0,5.0,90.0,5
8044,other,1560.0,3.0,188.0,3
8045,other,856.0,2.0,40.0,2
8046,other,14000.0,3.0,800.0,4
8047,other,485.0,1.0,15.0,1
8048,other,1384.0,3.0,62.28,3
8049,other,1508.0,3.0,70.25,3
8050,other,2150.0,4.0,80.0,4
8051,other,1600.0,3.0,52.0,3
8052,other,1250.0,2.0,62.0,2
8053,other,1200.0,3.0,130.0,3
8054,other,1050.0,2.0,67.0,2
8055,other,1596.0,3.0,105.0,3
8056,other,1800.0,3.0,80.0,3
8057,other,925.0,2.0,48.0,2
8058,other,1395.0,2.0,63.59,2
8059,other,1200.0,3.0,85.0,3
8060,other,1132.0,2.0,67.0,2
8061,other,1262.0,2.0,63.0,2
8062,other,1515.0,3.0,88.0,3
8063,other,1655.0,3.0,86.06,3
8064,other,5000.0,7.0,299.0,7
8065,other,1380.0,2.0,80.0,2
8066,other,1450.0,3.0,65.0,3
8067,other,1200.0,2.0,54.0,2
8068,other,4346.0,5.0,500.0,4
8069,other,1178.0,2.0,47.0,2
8070,other,2200.0,3.0,187.0,3
8071,other,3329.0,3.0,330.0,3
8072,other,3600.0,4.0,300.0,4
8073,other,3500.0,3.0,450.0,4
8074,other,1595.0,3.0,76.0,3
8075,other,1093.0,2.0,65.0,2
8076,other,1367.0,2.0,62.0,2
8077,other,1535.0,3.0,95.0,3
8078,other,1015.0,2.0,45.0,2
8079,other,1100.0,2.0,62.7,2
8080,other,930.0,2.0,45.0,2
8081,other,1650.0,2.0,80.0,3
8082,other,2197.0,4.0,280.0,3
8083,other,1240.0,2.0,46.0,3
8084,other,1100.0,2.0,60.0,2
8085,other,1600.0,3.0,172.0,4
8086,other,1450.0,2.0,85.0,3
8087,other,2000.0,3.0,166.0,4
8088,other,700.0,2.0,27.0,2
8089,other,1050.0,2.0,45.0,2
8090,other,1250.0,3.0,39.5,3
8091,other,1756.0,3.0,100.0,3
8092,other,1532.0,3.0,92.0,3
8093,other,1650.0,3.0,110.0,3
8094,other,1200.0,2.0,66.0,2
8095,other,1180.0,2.0,48.0,2
8096,other,1525.0,2.0,122.0,3
8097,other,1435.0,3.0,70.0,3
8098,other,1560.0,2.0,66.0,3
8099,other,1070.0,2.0,42.0,2
8100,other,2400.0,3.0,200.0,4
8101,other,1000.0,2.0,130.0,2
8102,other,1300.0,2.0,60.0,2
8103,other,3040.0,1.0,180.0,2
8104,other,1310.0,2.0,50.0,3
8105,other,1390.0,3.0,120.0,3
8106,other,1135.0,2.0,68.0,2
8107,other,900.0,2.0,55.0,2
8108,other,1378.0,2.0,42.33,3
8109,other,1210.0,2.0,62.0,2
8110,other,1464.0,3.0,56.0,3
8111,other,2500.0,3.0,250.0,3
8112,other,1600.0,3.0,80.0,3
8113,other,1250.0,3.0,39.5,3
8114,other,1100.0,2.0,50.0,2
8115,other,1269.72,2.0,68.0,2
8116,other,1168.0,3.0,70.0,3
8117,other,1552.0,2.0,51.0,2
8118,other,2100.0,4.0,155.0,4
8119,other,1300.0,2.0,65.0,2
8120,other,1515.0,3.0,93.93,3
8121,other,2400.0,5.0,85.0,4
8122,other,1243.0,2.0,58.0,2
8123,other,1616.0,3.0,75.0,3
8124,other,1800.0,6.0,44.5,5
8125,other,2700.0,4.0,214.0,6
8126,other,2000.0,3.0,210.0,3
8127,other,2400.0,4.0,300.0,5
8128,other,1760.0,3.0,176.0,3
8129,other,595.0,1.0,42.0,1
8130,other,1410.0,2.0,67.0,2
8131,other,1090.0,2.0,31.48,2
8132,other,1254.0,2.0,53.0,2
8133,other,2800.0,7.0,125.0,7
8134,other,1170.0,2.0,86.0,2
8135,other,2200.0,4.0,235.0,4
8136,other,1000.0,2.0,50.0,2
8137,other,920.0,2.0,35.0,2
8138,other,2400.0,3.0,142.0,4
8139,other,1464.0,3.0,56.0,3
8140,other,1280.0,2.0,40.0,2
8141,other,2000.0,3.0,85.0,3
8142,other,3817.0,2.0,124.0,2
8143,other,1650.0,3.0,175.0,3
8144,other,840.0,2.0,27.0,2
8145,other,1670.0,3.0,91.86,3
8146,other,1242.0,2.0,39.7,2
8147,other,1690.0,2.0,55.0,3
8148,other,1488.0,3.0,57.0,3
8149,other,1250.0,2.0,80.0,3
8150,other,1650.0,4.0,160.0,3
8151,other,800.0,2.0,50.0,2
8152,other,1225.0,2.0,150.0,2
8153,other,1260.0,2.0,58.0,2
8154,other,3675.0,4.0,367.0,4
8155,other,1200.0,2.0,150.0,2
8156,other,1250.0,2.0,65.0,2
8157,other,1225.0,2.0,48.0,2
8158,other,1350.0,2.0,80.0,2
8159,other,2000.0,3.0,100.0,3
8160,other,1614.0,3.0,110.0,3
8161,other,1188.0,2.0,73.0,2
8162,other,1480.0,3.0,90.0,3
8163,other,680.0,2.0,42.0,2
8164,other,2400.0,2.0,95.0,2
8165,other,1045.0,2.0,42.0,2
8166,other,955.0,2.0,53.55,2
8167,other,1115.0,2.0,56.87,2
8168,other,2479.13,3.0,215.0,3
8169,other,1100.0,2.0,106.0,2
8170,other,1690.0,3.0,75.0,3
8171,other,1068.0,2.0,40.05,2
8172,other,1925.0,3.0,120.0,3
8173,other,650.0,1.0,26.0,1
8174,other,1410.0,2.0,45.12,3
8175,other,2000.0,3.0,207.0,3
8176,other,1050.0,2.0,110.0,2
8177,other,1130.0,3.0,38.0,3
8178,other,900.0,2.0,45.0,2
8179,other,1550.0,2.0,70.0,3
8180,other,916.0,2.0,42.0,2
8181,other,1358.0,3.0,50.0,3
8182,other,1936.0,2.0,54.21,3
8183,other,1685.0,2.0,110.0,3
8184,other,850.0,2.0,33.0,2
8185,other,1550.0,3.0,110.0,3
8186,other,500.0,1.0,20.0,1
8187,other,1146.0,2.0,38.5,2
8188,other,3155.0,4.0,370.0,3
8189,other,1765.0,3.0,105.0,3
8190,other,1265.0,2.0,70.0,2
8191,other,1012.0,2.0,59.0,2
8192,other,2045.0,4.0,154.0,3
8193,other,4400.0,9.0,120.0,7
8194,other,2400.0,4.0,280.0,6
8195,other,581.91,2.0,25.0,1
8196,other,1158.0,2.0,85.0,3
8197,other,925.0,2.0,51.0,2
8198,other,1415.0,2.0,110.0,2
8199,other,1210.0,2.0,60.0,2
8200,other,1100.0,2.0,55.0,2
8201,other,4750.0,5.0,600.0,4
8202,other,1840.0,3.0,155.0,3
8203,other,824.0,2.0,60.0,2
8204,other,1340.0,2.0,100.0,3
8205,other,1620.0,2.0,110.0,3
8206,other,1533.0,3.0,115.0,3
8207,other,1560.0,3.0,85.0,3
8208,other,1375.0,2.0,48.06,3
8209,other,750.0,1.0,25.0,1
8210,other,1375.0,2.0,85.0,3
8211,other,1095.0,2.0,40.0,2
8212,other,1440.0,2.0,60.33,3
8213,other,1200.0,2.0,49.5,2
8214,other,975.0,2.0,43.0,2
8215,other,2800.0,4.0,200.0,5
8216,other,900.0,2.0,42.0,2
8217,other,1500.0,3.0,88.0,3
8218,other,1010.0,2.0,46.0,2
8219,other,1140.0,2.0,76.0,2
8220,other,1198.0,2.0,84.0,2
8221,other,4000.0,4.0,520.0,4
8222,other,1470.0,4.0,34.5,4
8223,other,1370.0,2.0,75.0,2
8224,other,1316.0,2.0,55.5,2
8225,other,1050.0,2.0,43.0,2
8226,other,2400.0,7.0,110.0,6
8227,other,1000.0,1.0,55.0,2
8228,other,1200.0,2.0,125.0,2
8229,other,1200.0,2.0,50.0,2
8230,other,1313.0,2.0,58.27,2
8231,other,936.0,2.0,42.0,2
8232,other,1050.0,1.0,70.0,1
8233,other,1200.0,2.0,80.0,3
8234,other,1464.0,3.0,56.0,3
8235,other,1256.0,2.0,60.0,2
8236,other,1020.0,2.0,37.0,2
8237,other,830.0,2.0,34.0,2
8238,other,1210.0,2.0,40.0,2
8239,other,1520.0,2.0,62.0,2
8240,other,2300.0,3.0,80.0,3
8241,other,400.0,1.0,14.0,1
8242,other,946.0,2.0,38.0,2
8243,other,1575.0,4.0,150.0,5
8244,other,860.0,1.0,43.0,2
8245,other,4800.0,5.0,629.0,4
8246,other,1200.0,2.0,70.0,2
8247,other,1700.0,3.0,80.0,3
8248,other,1100.0,2.0,60.0,2
8249,other,6040.0,4.0,170.0,5
8250,other,1300.0,2.0,79.0,2
8251,other,1311.0,2.0,48.0,2
8252,other,3500.0,4.0,350.0,4
8253,other,1400.0,2.0,55.0,3
8254,other,1000.0,2.0,110.0,3
8255,other,1942.0,3.0,102.0,3
8256,other,1000.0,2.0,53.0,2
8257,other,950.0,2.0,45.0,2
8258,other,1022.0,2.0,52.0,2
8259,other,2000.0,3.0,25.0,4
8260,other,990.0,2.0,44.55,2
8261,other,2400.0,3.0,260.0,3
8262,other,1533.0,3.0,85.0,3
8263,other,1475.0,3.0,70.0,3
8264,other,1135.0,2.0,55.0,2
8265,other,1452.55,2.0,110.0,2
8266,other,2357.0,3.0,151.0,3
8267,other,1170.0,2.0,105.0,2
8268,other,1411.0,3.0,91.72,3
8269,other,1200.0,3.0,44.0,2
8270,other,3095.0,3.0,375.0,3
8271,other,1350.0,2.0,67.5,2
8272,other,1100.0,3.0,78.0,3
8273,other,1240.0,2.0,43.79,2
8274,other,3600.0,4.0,365.0,4
8275,other,1175.0,2.0,48.27,2
8276,other,4000.0,4.0,170.0,4
8277,other,1945.0,3.0,120.0,3
8278,other,1465.0,2.0,74.72,3
8279,other,1650.0,3.0,165.0,3
8280,other,1550.0,2.0,150.0,3
8281,other,1360.0,2.0,59.27,3
8282,other,1150.0,2.0,75.0,3
8283,other,1200.0,3.0,74.0,3
8284,other,1229.0,3.0,86.03,3
8285,other,1030.0,2.0,61.0,2
8286,other,600.0,1.0,32.0,1
8287,other,1165.0,2.0,135.0,2
8288,other,1107.0,2.0,33.0,2
8289,other,1520.0,3.0,80.0,3
8290,other,3000.0,4.0,240.0,4
8291,other,1050.0,2.0,38.0,2
8292,other,1315.0,2.0,90.0,2
8293,other,1210.0,2.0,72.0,2
8294,other,11338.0,9.0,1000.0,6
8295,other,1215.0,3.0,42.2,3
8296,other,30000.0,4.0,2100.0,4
8297,other,1445.0,3.0,64.0,3
8298,other,1170.0,2.0,68.0,2
8299,other,1600.0,2.0,110.0,2
8300,other,955.0,1.0,34.01,2
8301,other,1370.0,2.0,75.0,3
8302,other,1187.0,2.0,45.0,2
8303,other,1980.0,3.0,224.0,3
8304,other,1100.0,2.0,38.45,2
8305,other,1700.0,3.0,97.0,3
8306,other,1900.0,3.0,160.0,3
8307,other,1360.0,3.0,55.0,3
8308,other,1100.0,2.0,75.0,2
8309,other,1929.0,3.0,115.0,3
8310,other,3161.0,4.0,214.0,4
8311,other,1020.0,2.0,40.0,2
8312,other,3515.0,3.0,420.0,3
8313,other,1051.0,2.0,33.0,2
8314,other,1100.0,2.0,70.0,2
8315,other,1455.0,2.0,56.0,3
8316,other,4200.0,4.0,255.0,4
8317,other,1200.0,2.0,55.0,2
8318,other,700.0,1.0,41.0,1
8319,other,1300.0,2.0,49.0,3
8320,other,1400.0,2.0,67.0,2
8321,other,1200.0,2.0,53.0,2
8322,other,1535.0,3.0,55.0,3
8323,other,3000.0,3.0,250.0,3
8324,other,1100.0,2.0,61.0,2
8325,other,1260.0,1.0,41.0,1
8326,other,1500.0,1.0,37.5,1
8327,other,600.0,1.0,17.0,1
8328,other,1360.0,2.0,65.0,3
8329,other,1165.0,2.0,75.0,2
8330,other,1272.0,4.0,75.0,3
8331,other,965.0,2.0,45.0,2
8332,other,1600.0,5.0,140.0,5
8333,other,780.0,2.0,25.0,2
8334,other,1000.0,2.0,65.0,3
8335,other,1121.0,2.0,43.72,2
8336,other,674.0,1.0,19.9,2
8337,other,1463.0,1.0,142.0,2
8338,other,1306.0,2.0,58.0,3
8339,other,2401.0,3.0,185.0,3
8340,other,1875.0,2.0,235.0,3
8341,other,1225.0,2.0,47.0,2
8342,other,890.0,1.0,75.0,1
8343,other,1110.0,2.0,51.0,2
8344,other,1300.0,2.0,54.0,2
8345,other,2400.0,3.0,290.0,3
8346,other,960.0,2.0,32.0,2
8347,other,1690.0,3.0,100.0,3
8348,other,799.0,2.0,38.0,2
8349,other,1355.0,3.0,61.0,3
8350,other,1350.0,2.0,90.0,2
8351,other,1460.0,3.0,88.0,3
8352,other,1685.0,3.0,95.0,3
8353,other,800.0,1.0,52.0,1
8354,other,4000.0,5.0,280.0,4
8355,other,1100.0,2.0,53.0,2
8356,other,792.0,2.0,70.0,2
8357,other,2000.0,4.0,103.0,5
8358,other,1147.0,2.0,54.0,2
8359,other,2400.0,5.0,235.0,5
8360,other,2100.0,3.0,75.0,3
8361,other,1215.0,2.0,46.5,3
8362,other,461.82,1.0,31.7,1
8363,other,1500.0,2.0,85.0,3
8364,other,1065.0,2.0,50.0,2
8365,other,1205.0,2.0,42.18,2
8366,other,1260.0,2.0,75.0,2
8367,other,1199.0,2.0,50.0,2
8368,other,12000.0,12.0,525.0,10
8369,other,1070.0,2.0,33.0,2
8370,other,2820.0,3.0,285.0,3
8371,other,1950.0,3.0,130.0,3
8372,other,1326.0,2.0,62.17,2
8373,other,1350.0,2.0,140.0,3
8374,other,4051.0,4.0,345.0,4
8375,other,2100.0,3.0,170.0,3
8376,other,1991.0,3.0,160.0,3
8377,other,1234.0,2.0,61.0,2
8378,other,1200.0,3.0,66.0,3
8379,other,2220.0,4.0,65.0,3
8380,other,3000.0,4.0,342.0,4
8381,other,2400.0,6.0,245.0,6
8382,other,1069.0,2.0,55.0,2
8383,other,1375.0,2.0,105.0,2
8384,other,1693.0,3.0,108.0,3
8385,other,1160.0,2.0,41.75,2
8386,other,900.0,2.0,45.0,2
8387,other,1175.0,2.0,48.0,2
8388,other,1200.0,2.0,50.0,2
8389,other,1364.0,2.0,70.0,2
8390,other,1150.0,2.0,77.5,3
8391,other,1146.0,2.0,39.5,2
8392,other,1110.0,2.0,41.0,2
8393,other,1156.0,2.0,49.5,2
8394,other,1058.0,2.0,60.0,2
8395,other,900.0,1.0,30.0,1
8396,other,1672.0,3.0,150.0,3
8397,other,1500.0,2.0,65.0,3
8398,other,1400.0,2.0,65.0,2
8399,other,1250.0,3.0,139.0,3
8400,other,1468.0,3.0,130.0,2
8401,other,1166.0,2.0,53.0,2
8402,other,900.0,2.0,46.0,2
8403,other,1190.0,3.0,55.0,3
8404,other,1480.0,2.0,145.0,3
8405,other,1500.0,3.0,65.0,3
8406,other,820.0,2.0,24.0,2
8407,other,2280.0,3.0,285.0,3
8408,other,2000.0,3.0,200.0,3
8409,other,1033.0,2.0,32.0,3
8410,other,1460.0,2.0,73.0,3
8411,other,1080.0,2.0,75.0,3
8412,other,2400.0,2.0,150.0,3
8413,other,1070.0,2.0,35.0,2
8414,other,1125.0,2.0,75.0,2
8415,other,1596.0,3.0,95.0,3
8416,other,1639.0,3.0,123.0,3
8417,other,920.0,2.0,37.0,2
8418,other,1740.0,3.0,199.0,3
8419,other,1372.0,2.0,90.0,3
8420,other,885.0,2.0,40.0,2
8421,other,6200.0,5.0,720.0,5
8422,other,1490.0,2.0,59.6,3
8423,other,1650.0,4.0,99.0,4
8424,other,925.0,2.0,63.0,2
8425,other,1200.0,2.0,79.0,2
8426,other,2500.0,3.0,270.0,3
8427,other,1584.0,3.0,145.0,4
8428,other,1570.0,3.0,115.0,3
8429,other,3000.0,3.0,400.0,3
8430,other,2400.0,6.0,130.0,6
8431,other,1680.0,3.0,85.0,3
8432,other,1464.0,2.0,56.0,2
8433,other,1750.0,3.0,180.0,3
8434,other,1500.0,1.0,160.0,2
8435,other,2100.0,6.0,275.0,6
8436,other,1200.0,2.0,50.0,2
8437,other,705.0,1.0,36.5,1
8438,other,1340.0,3.0,77.0,3
8439,other,1800.0,3.0,70.0,3
8440,other,925.0,2.0,42.0,2
8441,other,1230.0,2.0,57.0,2
8442,other,1260.0,1.0,41.0,1
8443,other,1200.0,2.0,125.0,2
8444,other,1200.0,3.0,130.0,3
8445,other,3595.0,6.0,360.0,4
8446,other,1100.0,2.0,39.5,2
8447,other,3100.0,5.0,385.0,4
8448,other,1219.0,2.0,40.0,2
8449,other,3259.0,3.0,270.0,3
8450,other,3200.0,3.0,190.0,4
8451,other,970.0,2.0,40.0,2
8452,other,596.0,1.0,42.0,1
8453,other,10000.0,16.0,550.0,16
8454,other,1910.0,3.0,190.0,3
8455,other,1405.0,2.0,70.0,3
8456,other,1800.0,3.0,65.0,3
8457,other,1750.0,3.0,149.0,3
8458,other,1360.0,2.0,65.0,3
8459,other,985.0,2.0,63.0,2
8460,other,1300.0,2.0,129.0,2
8461,other,1490.0,2.0,88.0,3
8462,other,620.0,1.0,25.0,2
8463,other,4428.0,4.0,255.0,4
8464,other,1301.0,2.0,55.0,2
8465,other,650.0,1.0,30.0,1
8466,other,1500.0,2.0,89.99,3
8467,other,1350.0,4.0,145.0,4
8468,other,910.0,1.0,42.0,1
8469,other,1250.0,3.0,39.0,3
8470,other,2000.0,3.0,85.0,3
8471,other,532.0,1.0,22.49,1
8472,other,1060.0,3.0,62.0,3
8473,other,902.0,2.0,42.0,2
8474,other,1550.0,2.0,160.0,2
8475,other,1374.0,2.0,70.0,3
8476,other,2145.0,4.0,125.0,4
8477,other,1080.0,2.0,55.0,2
8478,other,1000.0,2.0,80.0,2
8479,other,1240.0,2.0,52.6,2
8480,other,1500.0,2.0,97.0,3
8481,other,1865.0,4.0,140.0,3
8482,other,1200.0,2.0,49.0,2
8483,other,3500.0,4.0,245.0,4
8484,other,1203.0,2.0,59.86,2
8485,other,1600.0,3.0,76.0,3
8486,other,1134.0,2.0,40.0,2
8487,other,1320.0,2.0,73.0,3
8488,other,2150.0,6.0,205.0,6
8489,other,1100.0,2.0,56.1,2
8490,other,2400.0,5.0,120.0,5
8491,other,675.0,3.0,52.0,2
8492,other,1801.0,3.0,139.0,3
8493,other,1350.0,2.0,65.0,3
8494,other,2990.0,4.0,324.0,4
8495,other,2400.0,2.0,160.0,2
8496,other,1250.0,3.0,40.0,3
8497,other,1150.0,2.0,75.0,2
8498,other,1400.0,2.0,62.0,3
8499,other,1488.0,2.0,60.0,3
8500,other,4500.0,9.0,166.0,9
8501,other,1853.0,3.0,82.0,3
8502,other,861.0,2.0,35.0,2
8503,other,1256.0,2.0,62.8,2
8504,other,1390.0,2.0,80.0,3
8505,other,1550.0,2.0,90.0,3
8506,other,1310.0,2.0,37.83,3
8507,other,1080.0,2.0,39.0,2
8508,other,1500.0,4.0,110.0,4
8509,other,1531.0,3.0,72.0,3
8510,other,1839.0,3.0,165.0,3
8511,other,1200.0,2.0,55.0,2
8512,other,900.0,2.0,70.0,2
8513,other,1500.0,3.0,149.0,3
8514,other,1650.0,2.0,52.0,3
8515,other,1100.0,2.0,38.0,2
8516,other,750.0,2.0,50.0,1
8517,other,1605.0,2.0,85.0,3
8518,other,1205.0,2.0,60.0,2
8519,other,1200.0,3.0,46.14,2
8520,other,1500.0,1.0,19.5,1
8521,other,1125.0,2.0,44.0,2
8522,other,1200.0,2.0,70.0,2
8523,other,1200.0,2.0,160.0,2
8524,other,1904.0,3.0,155.0,3
8525,other,2770.0,4.0,315.0,3
8526,other,813.0,1.0,39.0,1
8527,other,3884.0,4.0,240.0,4
8528,other,4750.0,2.0,120.0,4
8529,other,1630.0,2.0,97.78,3
8530,other,1090.0,2.0,36.0,2
8531,other,2425.0,4.0,173.0,4
8532,other,1150.0,2.0,56.0,2
8533,other,1141.0,2.0,49.0,2
8534,other,936.0,2.0,43.0,2
8535,other,1280.0,2.0,75.0,2
8536,other,735.0,1.0,75.0,1
8537,other,500.0,1.0,24.0,1
8538,other,1100.0,2.0,50.0,2
8539,other,1200.0,4.0,145.0,3
8540,other,1200.0,2.0,100.0,2
8541,other,1200.0,3.0,160.0,3
8542,other,1265.0,2.0,82.0,3
8543,other,3200.0,5.0,150.0,4
8544,other,1196.0,2.0,56.81,2
8545,other,1850.0,3.0,98.0,3
8546,other,2360.0,4.0,150.0,4
8547,other,1030.0,2.0,77.25,2
8548,other,1512.0,1.0,65.01,2
8549,other,2000.0,3.0,160.0,3
8550,other,1575.0,3.0,93.0,3
8551,other,1300.0,2.0,70.0,3
8552,other,975.0,2.0,50.0,2
8553,other,1380.0,2.0,75.0,2
8554,other,5800.0,5.0,80.0,5
8555,other,1000.0,2.0,45.0,2
8556,other,3000.0,5.0,100.0,4
8557,other,1080.0,2.0,45.0,2
8558,other,3100.0,3.0,250.0,3
8559,other,1190.0,2.0,100.0,2
8560,other,1827.0,3.0,100.0,3
8561,other,1500.0,3.0,95.0,3
8562,other,1180.0,2.0,63.0,2
8563,other,1300.0,3.0,47.0,3
8564,other,1155.0,2.0,60.0,3
8565,other,1540.0,3.0,68.0,3
8566,other,1206.0,2.0,38.5,2
8567,other,1645.0,3.0,95.0,3
8568,other,1200.0,2.0,55.0,3
